07/01/2023 08:00,Tranent Juniors - 1.29 / 2.1722221 / 2.7611113,East Stirlingshire - 6.5 / 0.70000005 / 0.92499995,1.5762008428573608,0.5,,The lowlands of Scotland League,E,https://www.goaloo.mobi/football/match/h2h-2324975,links.add("https://www.goaloo.mobi/football/match/h2h-2324975");
07/01/2023 08:00,Ilkeston Town - 1.2 / 1.709091 / 1.8545454,Rushden Diamonds - 9.61 / 0.475 / 0.875,1.374814748764038,1.5,,England Southern League Central Division,E,https://www.goaloo.mobi/football/match/h2h-2268237,links.add("https://www.goaloo.mobi/football/match/h2h-2268237");
07/01/2023 08:59,Real Sociedad (w) - 1.14 / 1.5442307 / 1.898077,Alhama CF (w) - 12.65 / 0.825 / 1.375,1.2893710136413574,1.5, NO SIDES,Spanish Ladies Premier League,E,https://www.goaloo.mobi/football/match/h2h-2275676,links.add("https://www.goaloo.mobi/football/match/h2h-2275676");
07/01/2023 09:30,Catanzaro - 1.24 / 2.625 / 2.775,Taranto Sport - 9.93 / 1.0638889 / 0.80833334,2.009796619415283,0.5, NO SIDES,Italy C1,A,https://www.goaloo.mobi/football/match/h2h-2279893,links.add("https://www.goaloo.mobi/football/match/h2h-2279893");
07/01/2023 09:30,Naxxar Lions - 1.36 / 2.275 / 2.225,Swieqi United - 6.3 / 1.25 / 1.675,1.4743815660476685,1.5,1HG NO SIDES,Malta First Division League,C,https://www.goaloo.mobi/football/match/h2h-2324979,links.add("https://www.goaloo.mobi/football/match/h2h-2324979");
07/01/2023 09:30,Penrhyncoch - 12.93 / 0.7865385 / 1.1403847,Holywell - 1.13 / 2.452273 / 2.7045455,-2.1093223094940186,3.5,,Wales FAW Championship,C,https://www.goaloo.mobi/football/match/h2h-2239403,links.add("https://www.goaloo.mobi/football/match/h2h-2239403");
07/01/2023 09:30,Barry Town United - 1.35 / 2.215909 / 2.1204545,Swansea University - 7.09 / 0.85833335 / 1.275,1.520351529121399,1.5, NO SIDES,Wales FAW Championship,C,https://www.goaloo.mobi/football/match/h2h-2239155,links.add("https://www.goaloo.mobi/football/match/h2h-2239155");
07/01/2023 09:30,Afan Lido - 1.29 / 2.0363636 / 2.3977273,Abergavenny - 6.74 / 0.55 / 1.025,1.4969741106033325,2.5,,Wales FAW Championship,C,https://www.goaloo.mobi/football/match/h2h-2239154,links.add("https://www.goaloo.mobi/football/match/h2h-2239154");
07/01/2023 10:15,Barcelona (w) - 1.01 / 2.875 / 4.575,Sevilla FC (w) - 31.17 / 1.1638889 / 1.8916667,2.809194803237915,4.5, NO SIDES,Spanish Ladies Premier League,E,https://www.goaloo.mobi/football/match/h2h-2275672,links.add("https://www.goaloo.mobi/football/match/h2h-2275672");
07/01/2023 10:45,AZ Alkmaar - 1.52 / 2.1625 / 1.9,Vitesse Arnhem - 5.66 / 0.8295455 / 1.2363636,1.2761344909667969,1.5, NO SIDES,Holland Eredivisie,A,https://www.goaloo.mobi/football/match/h2h-2213359,links.add("https://www.goaloo.mobi/football/match/h2h-2213359");
07/01/2023 13:00,PSV Eindhoven - 1.22 / 2.3666668 / 2.8583333,Sparta Rotterdam - 11.49 / 1.5999999 / 1.725,1.800639271736145,1.5,,Holland Eredivisie,A,https://www.goaloo.mobi/football/match/h2h-2213357,links.add("https://www.goaloo.mobi/football/match/h2h-2213357");
07/01/2023 16:00,Club America - 1.34 / 2.125 / 2.6999998,Queretaro FC - 7.97 / 0.475 / 1.1,1.5262224674224854,2.5,1HG,Primera Division Liga MX,A,https://www.goaloo.mobi/football/match/h2h-2320661,links.add("https://www.goaloo.mobi/football/match/h2h-2320661");
07/01/2023 18:30,INAC (w) - 1.21 / 2.5636363 / 1.975,Albirex Niigata (w) - 11.44 / 0.79444444 / 0.8138889,2.0492632389068604,1.5, NO SIDES,Japanese WE League,E,https://www.goaloo.mobi/football/match/h2h-2303922,links.add("https://www.goaloo.mobi/football/match/h2h-2303922");
07/01/2023 22:00,WS Wanderers (w) - 8.27 / 0.2625 / 0.4375,Melbourne City (w) - 1.24 / 2.3722222 / 2.5333333,-1.8813410997390747,-0.5, NO SIDES,Australia W-League,E,https://www.goaloo.mobi/football/match/h2h-2310782,links.add("https://www.goaloo.mobi/football/match/h2h-2310782");
